,story,sent_index,token_index,token,bio,lemma,pos,MatchesNeg,hasPrefix,hasPrefix&Antonym,hasSuffix,hasSuffix&Antonym
428,wisteria01,29,3,me,O,me,PRP,False,False,False,False,False
429,wisteria01,29,4,",",O,",",",",False,False,False,False,False
430,wisteria01,29,5,then,O,then,RB,False,False,False,False,False
431,wisteria01,29,6,",",O,",",",",False,False,False,False,False
432,wisteria01,29,7,whether,O,whether,IN,False,False,False,False,False
433,wisteria01,29,8,I,O,I,PRP,False,False,False,False,False
434,wisteria01,29,9,am,O,am,VBP,False,False,False,False,False
435,wisteria01,29,10,ready,O,ready,JJ,False,False,False,False,False
436,wisteria01,29,11,to,O,to,TO,False,False,False,False,False
437,wisteria01,29,12,look,O,look,VB,False,False,False,False,False
438,wisteria01,29,13,into,O,into,IN,False,False,False,False,False
439,wisteria01,29,14,any,O,any,DT,False,False,False,False,False
440,wisteria01,29,15,new,O,new,JJ,False,False,False,False,False
441,wisteria01,29,16,problem,O,problem,NN,False,False,False,False,False
442,wisteria01,29,17,",",O,",",",",False,False,False,False,False
443,wisteria01,29,18,however,O,however,RB,False,False,False,False,False
444,wisteria01,29,19,trivial,O,trivial,JJ,False,False,False,False,False
445,wisteria01,29,20,it,O,it,PRP,False,False,False,False,False
446,wisteria01,29,21,may,O,may,MD,False,False,False,False,False
447,wisteria01,29,22,prove,O,prove,VB,False,False,False,False,False
448,wisteria01,29,23,?,O,?,.,False,False,False,False,False
449,wisteria01,30,0,But,O,But,CC,False,False,False,False,False
450,wisteria01,30,1,here,O,here,RB,False,False,False,False,False
451,wisteria01,30,2,",",O,",",",",False,False,False,False,False
452,wisteria01,30,3,unless,O,unless,IN,False,False,False,False,False
453,wisteria01,30,4,I,O,I,PRP,False,False,False,False,False
454,wisteria01,30,5,am,O,am,VBP,False,False,False,False,False
455,wisteria01,30,6,mistaken,O,mistaken,JJ,False,False,False,False,False
456,wisteria01,30,7,",",O,",",",",False,False,False,False,False
457,wisteria01,30,8,is,O,is,VBZ,False,False,False,False,False
458,wisteria01,30,9,our,O,our,PRP$,False,False,False,False,False
459,wisteria01,30,10,client,O,client,NN,False,False,False,False,False
460,wisteria01,30,11,.,O,.,.,False,False,False,False,False
461,wisteria01,30,12,'',O,'','',False,False,False,False,False
462,wisteria01,31,0,A,O,A,DT,False,False,False,False,False
463,wisteria01,31,1,measured,O,measured,JJ,False,False,False,False,False
464,wisteria01,31,2,step,O,step,NN,False,False,False,False,False
465,wisteria01,31,3,was,O,wa,VBD,False,False,False,False,False
466,wisteria01,31,4,heard,O,heard,VBN,False,False,False,False,False
467,wisteria01,31,5,upon,O,upon,IN,False,False,False,False,False
468,wisteria01,31,6,the,O,the,DT,False,False,False,False,False
469,wisteria01,31,7,stairs,O,stair,NNS,False,False,False,False,False
470,wisteria01,31,8,",",O,",",",",False,False,False,False,False
471,wisteria01,31,9,and,O,and,CC,False,False,False,False,False
472,wisteria01,31,10,a,O,a,DT,False,False,False,False,False
473,wisteria01,31,11,moment,O,moment,NN,False,False,False,False,False
474,wisteria01,31,12,later,O,later,RB,False,False,False,False,False
475,wisteria01,31,13,a,O,a,DT,False,False,False,False,False
476,wisteria01,31,14,stout,O,stout,NN,False,False,False,False,False
477,wisteria01,31,15,",",O,",",",",False,False,False,False,False
478,wisteria01,31,16,tall,O,tall,JJ,False,False,False,False,False
479,wisteria01,31,17,",",O,",",",",False,False,False,False,False
480,wisteria01,31,18,gray-whiskered,O,gray-whiskered,JJ,False,False,False,False,False
481,wisteria01,31,19,and,O,and,CC,False,False,False,False,False
482,wisteria01,31,20,solemnly,O,solemnly,RB,False,False,False,False,False
483,wisteria01,31,21,respectable,O,respectable,JJ,False,False,False,False,False
484,wisteria01,31,22,person,O,person,NN,False,False,False,False,False
485,wisteria01,31,23,was,O,wa,VBD,False,False,False,False,False
486,wisteria01,31,24,ushered,O,ushered,VBN,False,False,False,False,False
487,wisteria01,31,25,into,O,into,IN,False,False,False,False,False
488,wisteria01,31,26,the,O,the,DT,False,False,False,False,False
489,wisteria01,31,27,room,O,room,NN,False,False,False,False,False
490,wisteria01,31,28,.,O,.,.,False,False,False,False,False
491,wisteria01,32,0,His,O,His,PRP$,False,False,False,False,False
492,wisteria01,32,1,life,O,life,NN,False,False,False,False,False
493,wisteria01,32,2,history,O,history,NN,False,False,False,False,False
494,wisteria01,32,3,was,O,wa,VBD,False,False,False,False,False
495,wisteria01,32,4,written,O,written,VBN,False,False,False,False,False
496,wisteria01,32,5,in,O,in,IN,False,False,False,False,False
497,wisteria01,32,6,his,O,his,PRP$,False,False,False,False,False
498,wisteria01,32,7,heavy,O,heavy,JJ,False,False,False,False,False
499,wisteria01,32,8,features,O,feature,NNS,False,False,False,False,False
500,wisteria01,32,9,and,O,and,CC,False,False,False,False,False
501,wisteria01,32,10,pompous,O,pompous,JJ,False,False,False,False,False
502,wisteria01,32,11,manner,O,manner,NN,False,False,False,False,False
503,wisteria01,32,12,.,O,.,.,False,False,False,False,False
504,wisteria01,33,0,From,O,From,IN,False,False,False,False,False
505,wisteria01,33,1,his,O,his,PRP$,False,False,False,False,False
506,wisteria01,33,2,spats,O,spat,NNS,False,False,False,False,False
507,wisteria01,33,3,to,O,to,TO,False,False,False,False,False
508,wisteria01,33,4,his,O,his,PRP$,False,False,False,False,False
509,wisteria01,33,5,gold-rimmed,O,gold-rimmed,JJ,False,False,False,False,False
510,wisteria01,33,6,spectacles,O,spectacle,NNS,False,False,False,False,False
511,wisteria01,33,7,he,O,he,PRP,False,False,False,False,False
512,wisteria01,33,8,was,O,wa,VBD,False,False,False,False,False
513,wisteria01,33,9,a,O,a,DT,False,False,False,False,False
514,wisteria01,33,10,Conservative,O,Conservative,JJ,False,False,False,False,False
515,wisteria01,33,11,",",O,",",",",False,False,False,False,False
516,wisteria01,33,12,a,O,a,DT,False,False,False,False,False
517,wisteria01,33,13,churchman,O,churchman,NN,False,False,False,False,False
518,wisteria01,33,14,",",O,",",",",False,False,False,False,False
519,wisteria01,33,15,a,O,a,DT,False,False,False,False,False
520,wisteria01,33,16,good,O,good,JJ,False,False,False,False,False
521,wisteria01,33,17,citizen,O,citizen,NN,False,False,False,False,False
522,wisteria01,33,18,",",O,",",",",False,False,False,False,False
523,wisteria01,33,19,orthodox,O,orthodox,JJ,False,False,False,False,False
524,wisteria01,33,20,and,O,and,CC,False,False,False,False,False
525,wisteria01,33,21,conventional,O,conventional,JJ,False,False,False,False,False
526,wisteria01,33,22,to,O,to,TO,False,False,False,False,False
527,wisteria01,33,23,the,O,the,DT,False,False,False,False,False
528,wisteria01,33,24,last,O,last,JJ,False,False,False,False,False
529,wisteria01,33,25,degree,O,degree,NN,False,False,False,False,False
530,wisteria01,33,26,.,O,.,.,False,False,False,False,False
531,wisteria01,34,0,But,O,But,CC,False,False,False,False,False
532,wisteria01,34,1,some,O,some,DT,False,False,False,False,False
533,wisteria01,34,2,amazing,O,amazing,JJ,False,False,False,False,False
534,wisteria01,34,3,experience,O,experience,NN,False,False,False,False,False
535,wisteria01,34,4,had,O,had,VBD,False,False,False,False,False
536,wisteria01,34,5,disturbed,O,disturbed,VBN,False,False,False,False,False
537,wisteria01,34,6,his,O,his,PRP$,False,False,False,False,False
538,wisteria01,34,7,native,O,native,JJ,False,False,False,False,False
539,wisteria01,34,8,composure,O,composure,NN,False,False,False,False,False
540,wisteria01,34,9,and,O,and,CC,False,False,False,False,False
541,wisteria01,34,10,left,O,left,VBD,False,False,False,False,False
542,wisteria01,34,11,its,O,it,PRP$,False,False,False,False,False
543,wisteria01,34,12,traces,O,trace,NNS,False,False,False,False,False
544,wisteria01,34,13,in,O,in,IN,False,False,False,False,False
545,wisteria01,34,14,his,O,his,PRP$,False,False,False,False,False
546,wisteria01,34,15,bristling,O,bristling,NN,False,False,False,False,False
547,wisteria01,34,16,hair,O,hair,NN,False,False,False,False,False
548,wisteria01,34,17,",",O,",",",",False,False,False,False,False
549,wisteria01,34,18,his,O,his,PRP$,False,False,False,False,False
550,wisteria01,34,19,flushed,O,flushed,VBN,False,False,False,False,False
551,wisteria01,34,20,",",O,",",",",False,False,False,False,False
552,wisteria01,34,21,angry,O,angry,JJ,False,False,False,False,False
553,wisteria01,34,22,cheeks,O,cheek,NN,False,False,False,False,False
554,wisteria01,34,23,",",O,",",",",False,False,False,False,False
555,wisteria01,34,24,and,O,and,CC,False,False,False,False,False
556,wisteria01,34,25,his,O,his,PRP$,False,False,False,False,False
557,wisteria01,34,26,flurried,O,flurried,JJ,False,False,False,False,False
558,wisteria01,34,27,",",O,",",",",False,False,False,False,False
559,wisteria01,34,28,excited,O,excited,JJ,False,False,False,False,False
560,wisteria01,34,29,manner,O,manner,NN,False,False,False,False,False
561,wisteria01,34,30,.,O,.,.,False,False,False,False,False
562,wisteria01,35,0,He,O,He,PRP,False,False,False,False,False
563,wisteria01,35,1,plunged,O,plunged,VBD,False,False,False,False,False
564,wisteria01,35,2,instantly,O,instantly,RB,False,False,False,False,False
565,wisteria01,35,3,into,O,into,IN,False,False,False,False,False
566,wisteria01,35,4,his,O,his,PRP$,False,False,False,False,False
567,wisteria01,35,5,business,O,business,NN,False,False,False,False,False
568,wisteria01,35,6,.,O,.,.,False,False,False,False,False
569,wisteria01,36,0,``,O,``,``,False,False,False,False,False
570,wisteria01,36,1,I,O,I,PRP,False,False,False,False,False
571,wisteria01,36,2,have,O,have,VBP,False,False,False,False,False
572,wisteria01,36,3,had,O,had,VBN,False,False,False,False,False
573,wisteria01,36,4,a,O,a,DT,False,False,False,False,False
574,wisteria01,36,5,most,O,most,RBS,False,False,False,False,False
575,wisteria01,36,6,singular,O,singular,JJ,False,False,False,False,False
576,wisteria01,36,7,and,O,and,CC,False,False,False,False,False
577,wisteria01,36,8,unpleasant,B-NEG,unpleasant,JJ,False,True,True,False,False
578,wisteria01,36,9,experience,O,experience,NN,False,False,False,False,False
579,wisteria01,36,10,",",O,",",",",False,False,False,False,False
580,wisteria01,36,11,Mr.,O,Mr.,NNP,False,False,False,False,False
581,wisteria01,36,12,Holmes,O,Holmes,NNP,False,False,False,False,False
582,wisteria01,36,13,",",O,",",",",False,False,False,False,False
583,wisteria01,36,14,'',O,'','',False,False,False,False,False
584,wisteria01,36,15,said,O,said,VBD,False,False,False,False,False
585,wisteria01,36,16,he,O,he,PRP,False,False,False,False,False
586,wisteria01,36,17,.,O,.,.,False,False,False,False,False
587,wisteria01,37,0,``,O,``,``,False,False,False,False,False
588,wisteria01,37,1,Never,B-NEG,Never,RB,True,False,False,False,False
589,wisteria01,37,2,in,O,in,IN,False,False,False,False,False
590,wisteria01,37,3,my,O,my,PRP$,False,False,False,False,False
591,wisteria01,37,4,life,O,life,NN,False,False,False,False,False
592,wisteria01,37,5,have,O,have,VBP,False,False,False,False,False
593,wisteria01,37,6,I,O,I,PRP,False,False,False,False,False
594,wisteria01,37,7,been,O,been,VBN,False,False,False,False,False
595,wisteria01,37,8,placed,O,placed,VBN,False,False,False,False,False
596,wisteria01,37,9,in,O,in,IN,False,False,False,False,False
597,wisteria01,37,10,such,O,such,JJ,False,False,False,False,False
598,wisteria01,37,11,a,O,a,DT,False,False,False,False,False
599,wisteria01,37,12,situation,O,situation,NN,False,False,False,False,False
600,wisteria01,37,13,.,O,.,.,False,False,False,False,False
601,wisteria01,38,0,It,O,It,PRP,False,False,False,False,False
602,wisteria01,38,1,is,O,is,VBZ,False,False,False,False,False
603,wisteria01,38,2,most,O,most,RBS,False,False,False,False,False
604,wisteria01,38,3,improper,B-NEG,improper,JJ,False,True,True,False,False
605,wisteria01,38,4,--,O,--,:,False,False,False,False,False
606,wisteria01,38,5,most,O,most,JJS,False,False,False,False,False
607,wisteria01,38,6,outrageous,O,outrageous,JJ,False,False,False,False,False
608,wisteria01,38,7,.,O,.,.,False,False,False,False,False
609,wisteria01,39,0,I,O,I,PRP,False,False,False,False,False
610,wisteria01,39,1,must,O,must,MD,False,False,False,False,False
611,wisteria01,39,2,insist,O,insist,VB,False,True,False,False,False
612,wisteria01,39,3,upon,O,upon,IN,False,False,False,False,False
613,wisteria01,39,4,some,O,some,DT,False,False,False,False,False
614,wisteria01,39,5,explanation,O,explanation,NN,False,False,False,False,False
615,wisteria01,39,6,.,O,.,.,False,False,False,False,False
616,wisteria01,39,7,'',O,'','',False,False,False,False,False
617,wisteria01,40,0,He,O,He,PRP,False,False,False,False,False
618,wisteria01,40,1,swelled,O,swelled,VBD,False,False,False,False,False
619,wisteria01,40,2,and,O,and,CC,False,False,False,False,False
620,wisteria01,40,3,puffed,O,puffed,NN,False,False,False,False,False
621,wisteria01,40,4,in,O,in,IN,False,False,False,False,False
622,wisteria01,40,5,his,O,his,PRP$,False,False,False,False,False
623,wisteria01,40,6,anger,O,anger,NN,False,False,False,False,False
624,wisteria01,40,7,.,O,.,.,False,False,False,False,False
625,wisteria01,41,0,``,O,``,``,False,False,False,False,False
626,wisteria01,41,1,Pray,O,Pray,NNP,False,False,False,False,False
627,wisteria01,41,2,sit,O,sit,VBD,False,False,False,False,False
628,wisteria01,41,3,down,O,down,RB,False,False,False,False,False
629,wisteria01,41,4,",",O,",",",",False,False,False,False,False
630,wisteria01,41,5,Mr.,O,Mr.,NNP,False,False,False,False,False
631,wisteria01,41,6,Scott,O,Scott,NNP,False,False,False,False,False
632,wisteria01,41,7,Eccles,O,Eccles,NNP,False,False,False,False,False
633,wisteria01,41,8,",",O,",",",",False,False,False,False,False
634,wisteria01,41,9,'',O,'','',False,False,False,False,False
635,wisteria01,41,10,said,O,said,VBD,False,False,False,False,False
636,wisteria01,41,11,Holmes,O,Holmes,NNP,False,False,False,False,False
637,wisteria01,41,12,in,O,in,IN,False,False,False,False,False
638,wisteria01,41,13,a,O,a,DT,False,False,False,False,False
639,wisteria01,41,14,soothing,O,soothing,JJ,False,False,False,False,False
640,wisteria01,41,15,voice,O,voice,NN,False,False,False,False,False
641,wisteria01,41,16,.,O,.,.,False,False,False,False,False
642,wisteria01,42,0,``,O,``,``,False,False,False,False,False
643,wisteria01,42,1,May,O,May,NNP,False,False,False,False,False
644,wisteria01,42,2,I,O,I,PRP,False,False,False,False,False
645,wisteria01,42,3,ask,O,ask,VBP,False,False,False,False,False
646,wisteria01,42,4,",",O,",",",",False,False,False,False,False
647,wisteria01,42,5,in,O,in,IN,False,False,False,False,False
648,wisteria01,42,6,the,O,the,DT,False,False,False,False,False
649,wisteria01,42,7,first,O,first,JJ,False,False,False,False,False
650,wisteria01,42,8,place,O,place,NN,False,False,False,False,False
651,wisteria01,42,9,",",O,",",",",False,False,False,False,False
652,wisteria01,42,10,why,O,why,WRB,False,False,False,False,False
653,wisteria01,42,11,you,O,you,PRP,False,False,False,False,False
654,wisteria01,42,12,came,O,came,VBD,False,False,False,False,False
655,wisteria01,42,13,to,O,to,TO,False,False,False,False,False
656,wisteria01,42,14,me,O,me,PRP,False,False,False,False,False
657,wisteria01,42,15,at,O,at,IN,False,False,False,False,False
658,wisteria01,42,16,all,O,all,DT,False,False,False,False,False
659,wisteria01,42,17,?,O,?,.,False,False,False,False,False
660,wisteria01,42,18,'',O,'','',False,False,False,False,False
661,wisteria01,43,0,``,O,``,``,False,False,False,False,False
662,wisteria01,43,1,Well,O,Well,NNP,False,False,False,False,False
663,wisteria01,43,2,",",O,",",",",False,False,False,False,False
664,wisteria01,43,3,sir,O,sir,NN,False,False,False,False,False
665,wisteria01,43,4,",",O,",",",",False,False,False,False,False
666,wisteria01,43,5,it,O,it,PRP,False,False,False,False,False
667,wisteria01,43,6,did,O,did,VBD,False,False,False,False,False
668,wisteria01,43,7,not,B-NEG,not,RB,True,False,False,False,False
669,wisteria01,43,8,appear,O,appear,VB,False,False,False,False,False
670,wisteria01,43,9,to,O,to,TO,False,False,False,False,False
671,wisteria01,43,10,be,O,be,VB,False,False,False,False,False
672,wisteria01,43,11,a,O,a,DT,False,False,False,False,False
673,wisteria01,43,12,matter,O,matter,NN,False,False,False,False,False
674,wisteria01,43,13,which,O,which,WDT,False,False,False,False,False
675,wisteria01,43,14,concerned,O,concerned,VBD,False,False,False,False,False
676,wisteria01,43,15,the,O,the,DT,False,False,False,False,False
677,wisteria01,43,16,police,O,police,NN,False,False,False,False,False
678,wisteria01,43,17,",",O,",",",",False,False,False,False,False
679,wisteria01,43,18,and,O,and,CC,False,False,False,False,False
680,wisteria01,43,19,yet,O,yet,RB,False,False,False,False,False
681,wisteria01,43,20,",",O,",",",",False,False,False,False,False
682,wisteria01,43,21,when,O,when,WRB,False,False,False,False,False
683,wisteria01,43,22,you,O,you,PRP,False,False,False,False,False
684,wisteria01,43,23,have,O,have,VBP,False,False,False,False,False
685,wisteria01,43,24,heard,O,heard,VBN,False,False,False,False,False
686,wisteria01,43,25,the,O,the,DT,False,False,False,False,False
687,wisteria01,43,26,facts,O,fact,NNS,False,False,False,False,False
